Name,Source URL
conjur,https://github.com/conjur-cookbooks/conjur
consul,https://github.com/sous-chefs/consul
consul_alerts,https://github.com/dpetzel/consul_alerts-cookbook
consul-alerts,https://github.com/tkak/consul-alerts-cookbook
consul-cluster,https://github.com/bloomberg/consul-cluster-cookbook
consul-docker,https://github.com/jmccann/consul-docker-cookbook
consul-haproxy,https://github.com/aweber/consul-haproxy-cookbook
consul_kv,https://github.com/dpetzel/consul_kv_cookbook
consul-ng,https://github.com/vkhatri/chef-consul-ng
consul_template,https://github.com/visioncritical/consul_template
consul-template,https://github.com/adamkrone/chef-consul-template
consul-template-cookbook,https://github.com/ist-dsi/consul-template-cookbook
containership,https://github.com/containership/chef-containership
contrast_agent,https://github.com/ddooley77/contrast_agent
control_groups,https://github.com/sous-chefs/control_groups
cookbook-openshift3,https://github.com/IshentRas/cookbook-openshift3
cookbook_versions,https://github.com/irvingpop/cookbook_versions
cookbook_versions_handler,https://github.com/juliandunn/cookbook_versions_handler
coopr,https://github.com/caskdata/coopr_cookbook
copy_file,https://github.com/thommay/copy_file-cookbook
coregen-tengu,https://github.com/coregen/coregen-chef-tengu-cookbook
corosync,https://github.com/upcFrost/chef_corosync_cookbook
corosync-cookbook,https://github.com/ist-dsi/corosync-cookbook
couch,https://github.com/jarosser06/chef-couch
couchbase,https://github.com/urbandecoder/couchbase
couchbase-ng,https://github.com/zanui/chef-couchbase-ng
couchdb,https://github.com/wohali/couchdb-cookbook
cpan,http://github.com/melezhik/cookbooks/tree/master/cpan
cpanminus,https://github.com/melezhik/cookbooks/tree/master/cpanminus
cpu,https://github.com/sous-chefs/cpu
cq,https://github.com/jwadolowski/cookbook-cq
cq-unix-toolkit,https://github.com/jwadolowski/cookbook-cq-unix-toolkit
crenv,https://github.com/ilovemysillybanana/crenv-cookbook
crio,https://github.com/nathwill/chef-crio
crl_copy,https://github.com/SBP-Cookbooks/crl_copy
cron,https://github.com/sous-chefs/cron
cronner,https://github.com/theckman/cookbook-cronner
crowd,https://github.com/katbyte/chef-crowd
cruby,https://github.com/tonytonyjan/ruby-cookbook
crypto-coin,https://github.com/andruby/chef-crypto-coin
cube,http://github.com/hw-cookbooks/cube
cuckoo,https://github.com/pwelch/chef-cuckoo
cumulus,https://github.com/CumulusNetworks/cumulus-linux-chef-modules
cups,https://github.com/artem-sidorenko/chef-cups
curl,https://github.com/retr0h/cookbook-curl
cutlery,https://github.com/realityforge/chef-cutlery
cve-2014-3566-poodle,https://github.com/mikesplain/CVE-2014-3566-poodle-cookbook
cve-2015-0235,https://github.com/mikesplain/CVE-2015-0235-cookbook
cwb,https://github.com/sealuzh/cwb-benchmarks/tree/master/cwb
cyberark,https://github.com/cyberark/cyberark-aim-chef
cygwin,https://github.com/rylarson/chef-cygwin
dacpac,https://github.com/suigeneriscr/dacpac
daemontools,https://github.com/sous-chefs/daemontools
dante_ng,https://github.com/merqlove-cookbooks/chef-dante_ng
darkice-rpi,https://github.com/rollbrettler/darkice-rpi-cookbook
data-bag-cache,https://github.com/normanjoyner/data-bag-cache
database_application,https://github.com/UAlaska-IT/database_application
database_restore,https://github.com/X0nic/chef-database_restore
database_sl,https://github.com/dsaenztagarro/database_sl
database_upgrader,https://github.com/mhedgpeth/database_upgrader
databox,https://github.com/kohenkatz/databox-cookbook
databricks,https://github.com/Muriel-Salvan/databricks-cookbook
datadog,https://github.com/DataDog/chef-datadog
dataduct,https://github.com/peertransfer/dataduct-cookbook
data_file,https://github.com/3ofcoins/chef-cookbook-data_file/
dataloop_chef_client,https://github.com/miroswan/dataloop_chef_client
dbench,http://github.com/atomic-penguin/cookbook-dbench
dbforbix,https://github.com/Movile/chef-dbforbix
dcos,https://github.com/chef-partners/dcos-cookbook
ddclient,https://github.com/ruanwz/ruanwz-cookbooks/tree/master/ddclient
ddnsupdate,https://github.com/vkhatri/chef-ddnsupdate/
debian,https://github.com/reaktor/chef-debian
debian-sid,https://github.com/jjasghar/debian-sid
deb_pkg_unautostart,https://github.com/sous-chefs/deb_pkg_unautostart
debug_attributes,https://github.com/trickyearlobe/debug_attributes
debug_helper,https://www.github.com/outlookvs/debug_helper
decred,https://github.com/infertux/chef-decred
deis,https://github.com/deis/deis-cookbook
delivery-sugar,https://github.com/chef-cookbooks/delivery-sugar
delivery-truck,https://github.com/chef-cookbooks/delivery-truck
dellos10-cookbook,https://github.com/Dell-Networking/chef-dellos10-cookbooks
delphix,https://github.com/delphix/chef
deluge,https://github.com/BackSlasher/chef-deluge
denyhosts,https://github.com/kkeane/chef-denyhosts
deploy_artifact,https://github.com/rackspace-cookbooks/deploy_artifact
deployer,https://github.com/sethvargo-cookbooks/deployer
deploy_key,https://github.com/cassianoleal/cookbook-deploy_key
deploy-play,https://github.com/BluePi/PlayChef.git
deploy_s3,https://github.com/hipsnip-cookbooks/deploy_s3
deploy_wrapper,https://github.com/cwjohnston/chef-deploy_wrapper
depot,https://github.com/bdangit/chef-depot
desalination,https://github.com/jjm/chef-desalination
dev_env,https://github.com/dhydrated/dev_env_cookbook
dev_express,https://github.com/btc-ag/chef-dev-express
device42,https://github.com/Device42/device42_chef_cookbook
device-mapper,https://github.com/bflad/chef-device-mapper
devopsdance-consul-template,https://github.com/DevopsDance/chef-cookbook-consul-template
devopsdance-dnsmasq,https://github.com/DevopsDance/chef-cookbook-dnsmasq
devopsdance-policyrcd,https://github.com/DevopsDance/chef-cookbook-policyrcd
devopsdance-rinetd,https://github.com/DevopsDance/chef-cookbook-ridentd
devopsdance-tinyproxy,https://github.com/DevopsDance/chef-cookbook-tinyproxy
devpi,https://github.com/dave-shawley/devpi-cookbook
devpio,https://github.com/edupo/chef.cb.devpi
devstack,https://github.com/jjasghar/devstack-cookbook
dewy,https://github.com/linyows/dewy
dhcp,https://github.com/sous-chefs/dhcp
dhcpdump,https://github.com/rilindo/cookbook-dhcpdhump
dhparam,https://github.com/aspyatkin/dhparam-cookbook
diamond,https://github.com/CBarraford/diamond_cookbook
diamond_lwrp,http://github.com/damm/diamond
diaspora,http://github.com/mdxp/cookbooks/tree/master/diaspora/
dima-repose,https://github.com/dimtruck/dima-repose-cookbook
diptables,https://github.com/wk8/cookbook-diptables
dirsrv,https://github.com/RiotGames/dirsrv-cookbook
disable-thp,https://github.com/ifeltsweet/chef-disable-thp
disco,https://github.com/dcrosta/cookbook-disco
discovery,https://github.com/hw-cookbooks/discovery
dishes,https://github.com/phs/dishes
diskanalyser,https://github.com/livelink/diskanalyser
divvy,https://github.com/RoboticCheese/divvy-chef
django_platform,https://github.com/ualaska-it/django_platform
djbdns,https://github.com/sous-chefs/djbdns
dm-crypt,https://github.com/kemra102/dm-crypt-cookbook
dmi,https://github.com/criteo-cookbooks/dmi
dnf,https://github.com/pantheon-cookbooks/dnf
dnf-automatic,https://github.com/osuosl-cookbooks/dnf-automatic
dns_caching,https://github.com/biola/chef-dns_caching
dnsimple,https://github.com/dnsimple/chef-dnsimple
dnsmadeeasy,https://github.com/kigster/dnsmadeeasy-cookbook
dnsmasq,https://github.com/sous-chefs/dnsmasq
do_artifactory,https://github.com/JackChance/do_artifactory
docker,https://github.com/sous-chefs/docker
docker2host,https://github.com/lorieri/docker2host
dockercloud-agent,https://github.com/dropstream/dockercloud-agent
docker_compose,https://github.com/sboschert/chef-cookbook-docker_compose
docker-custom,https://github.com/shalamus/docker-custom
docker_deploy,https://github.com/randomcoww/chef-docker_deploy
docker-engine,https://github.com/sous-chefs/docker-engine
docker-etcd-registrator,https://github.com/upcFrost/chef_corosync_cookbook
docker-integration-test,https://github.com/4-20ma/cookbook-docker-integration-test
docker-machine,https://github.com/byplayer/chef-cookbook-docker-machine
docker_registry,https://github.com/paulczar/cookbook-docker_registry
docker-registry,https://github.com/ismell/docker-registry-cookbook
dotdeb,https://github.com/ffuenf/chef-dotdeb
dotdeb_repo,https://github.com/GeBeater/dotdeb-cookbook
dot_env,https://github.com/anuragnandan/dot_env
dotfiles,https://github.com/oclaussen/chef-dotfiles
dotnetconfig,https://github.com/jerseyfoxcom/dotnetconfig
dotnetcore,https://github.com/acornies/dotnetcore-cookbook
dotnet-core,https://github.com/ilovemysillybanana/dotnet-cookbook
dotnetframework,https://github.com/daptiv/dotnetframework/
dovecot,https://github.com/zuazo/dovecot-cookbook
downtime,http://github.com/AtariTech/cookbooks/tree/master/downtime
dpkg_autostart,https://github.com/sous-chefs/dpkg_autostart
dpkg_packages,https://github.com/demonccc/chef-repo/tree/master/cookbooks/dpkg_packages
dradis,https://github.com/sliim-cookbooks/dradis
drbd,https://github.com/sous-chefs/drbd
dreadnot,https://github.com/modcloth-cookbooks/dreadnot
drill,https://github.com/Lewuathe/drill-cookbook
drone,https://github.com/jmccann/chef-drone
drone_app,https://github.com/coderjoe/chef-drone-app
dropwizard,https://github.com/greglu/dropwizard-cookbook
druid,http://github.com/N3TWORK/chef-druid
druid-example,http://github.com/N3TWORK/chef-druid-example
drupal,http://github.com/promet/drupal-cookbook
drupal-cookbook,https://github.com/ghaabor/drupal-cookbook
drush,https://github.com/msonnabaum/chef-drush
dry-run,http://github.com/melezhik/cookbooks/tree/master/dry-run
dsc2,https://github.com/DimensionDataDevOps/cookbook-dsc2
dsc_contrib,https://github.com/smurawski/dsc_contrib
dse,https://github.com/target/dse-cookbook
dspam,https://github.com/computerlyrik/chef-dspam
dtach,https://github.com/rosstimson/chef-dtach
dunst,https://github.com/sliim-cookbooks/dunst
duosecurity,https://github.com/mattlqx/chef-duosecurity
duounix,https://github.com/vkhatri/chef-duounix
duo-unix,https://github.com/risk-io/chef-duo-unix
duplicity_ng,https://github.com/chr4-cookbooks/duplicity_ng
duply,https://github.com/datacoda/chef-duply
dvwa,https://github.com/wargames-cookbooks/dvwa
dynamic_motd,https://github.com/MelonSmasher/chef_dynamic_motd
dynatrace-appmon,https://github.com/Dynatrace/Dynatrace-AppMon-Chef
dynatraceoneagent,https://github.com/Dynatrace/Dynatrace-OneAgent-Chef
eaccelerator,http://github.com/yeevgen/cookbook-eaccelerator
easyapache,https://github.com/derekschultz/easyapache
ebs,https://github.com/albertsj1/chef-ebs
ec2configservice,https://github.com/base2Services/ec2configservice_cookbook
ec2cron,https://github.com/harishkb27/ec2cron
ec2dnsserver,https://github.com/evertrue/ec2dnsserver-cookbook/
ec2_metadata_stubs,https://github.com/nulogy/ec2_metadata_stubs
ec2ohaihints,https://github.com/evertrue/ec2ohaihints-cookbook
ec2-tags-ohai-plugin,https://github.com/KierranM/ec2-tags-ohai-plugin
echa-oracle,https://github.com/echaeu/echa-oracle
eclipse,https://github.com/edupo/eclipse-cookbook
effortless-hoist,https://github.com/gsloan-chef/effortless-hoist
efs,https://github.com/mattlqx/cookbook-efs
ejabberd,https://github.com/mojolingo/ejabberd-cookbook
elassandra,https://github.com/akadoya/elassandra-cookbook
elastalert,https://github.com/zbigniewz/elastalert-cookbook
elastic_beats_repo,https://github.com/vkhatri/chef-elastic-beats-repo
elastic-heartbeat,https://github.com/vkhatri/chef-heartbeat
elastic_repo,https://github.com/vkhatri/chef-elastic-repo
elasticsearch,https://github.com/sous-chefs/elasticsearch
elasticsearch-cluster,https://github.com/vkhatri/chef-elasticsearch-cluster
elasticsearch-curator,https://github.com/cyberflow/chef-elasticsearch-curator
eldap,https://github.com/manoelhc/eldap_cookbook
elite,https://github.com/Sliim/elite-cookbook
elixir,https://github.com/sous-chefs/elixir
elk_forwarder,https://github.com/evertrue/elk_forwarder-cookbook
elkstack,https://github.com/rackspace-cookbooks/elkstack
ellk,https://github.com/dearing/ellk
emacs,https://github.com/sous-chefs/emacs
emacs24,https://github.com/sliim-cookbooks/emacs24
emailer,https://github.com/cixelsyd/cookbooks/tree/master/emailer
embulk,https://github.com/puckel/embulk-cookbook
empty,https://github.com/freedev/chef-empty
encrypted_attributes,https://github.com/onddo/encrypted_attributes-cookbook
encrypted_blockdevice,https://github.com/atrull/encrypted_blockdevice_cookbook
encrypted_volume,https://github.com/risk-io/chef-encrypted_volume
encryptfs,https://github.com/dyninc/cookbook-encryptfs
enterprise,https://github.com/chef-cookbooks/enterprise-chef-common
entropy,https://github.com/rylarson/chef-entropy
envdir_ii,https://github.com/limitusus/envdir_ii
environment-version,https://github.com/virtuald/environment-version
eos,https://github.com/aristanetworks/chef-eos
ephemeral_lvm,https://github.com/rightscale-cookbooks/ephemeral_lvm
ephemeral_raid,https://github.com/atrull/ephemeral_raid_cookbook
epipe,https://github.com/hopshadoop/epipe-chef
equivs,https://github.com/ayanich/equivs
erlang,https://github.com/sous-chefs/erlang
ernie,https://github.com/bbg-cookbooks/ernie
errbit,https://github.com/millisami/chef-errbit
errbit-server,https://github.com/kwhrtsk/chef-errbit-server
esri-iis,https://github.com/Esri/arcgis-cookbook
esri-tomcat,https://github.com/Esri/arcgis-cookbook
etcd,https://github.com/sous-chefs/etcd
etcd-client,https://github.com/elliott-davis/etcd-client
etc_environment,https://github.com/locomote-cookbooks/etc_environment
etckeeper,https://github.com/pioneerit/etckeeper-cookbook
et_fog,https://github.com/evertrue/et_fog-cookbook/
et_haproxy,https://github.com/evertrue/et_haproxy-cookbook
etherpad-lite,https://github.com/OpenWatch/etherpad-lite-cookbook
et_hostname,https://github.com/evertrue/et_hostname-cookbook
et_mesos,https://github.com/evertrue/et_mesos-cookbook/
eventstore,https://github.com/seif/eventstore-cookbook/
example,https://github.com/loom-cookbooks/example
example_cookbook,https://github.com/megamoth/example_cookbook
example_library,https://github.com/loom-cookbooks/example_library
example_resources,https://github.com/loom-cookbooks/example_resources
exhibitor,https://github.com/evertrue/exhibitor-cookbook/
exim4-light,https://github.com/tmassman/exim4-light
expect,https://github.com/rjaros87/chef-expect
eye,https://github.com/hamann/eye-chef-cookbook
ez-ipupdate,https://github.com/rilindo/cookbook-ez-ipupdate
f5,https://github.com/swalberg/chef-f5/
f5-bigip,https://github.com/target/f5-bigip-cookbook
facl,https://github.com/ncerny/facl
factorio,https://github.com/jjasghar/factorio-cookbook
fail2ban,https://github.com/chef-cookbooks/fail2ban
falcon,https://github.com/CrowdStrike/chef-falcon
fancy_execute,https://github.com/irvingpop/fancy_execute
fanfare,http://github.com/fnichol/chef-fanfare
fanout,https://github.com/andruby/chef-fanout
fantastical,https://github.com/RoboticCheese/fantastical-chef
faraday,https://github.com/sliim-cookbooks/faraday
fasd,https://github.com/pseudomuto/chef-fasd
fastly,https://github.com/sous-chefs/fastly
fcgiwrap_rpm,https://github.com/4-20ma/cookbook-fcgiwrap_rpm
fedora-mock,https://github.com/st-isidore-de-seville/cookbook-fedora-mock
fetch,https://github.com/failshell/chef-fetch
fetchmail,https://github.com/coletivoEITA/fetchmail-cookbook
ffmpeg,https://github.com/escapestudios-cookbooks/ffmpeg
filebeat,https://github.com/vkhatri/chef-filebeat
filesystem,https://github.com/sous-chefs/filesystem
filesystem_resize,https://github.com/zuazo/filesystem_resize-cookbook
fileutils,https://github.com/sous-chefs/fileutils
file-vault,https://github.com/realloc/cookbook-file-vault
filezilla,https://github.com/lancepowell/FileZilla
fipsify,https://github.com/juliandunn/fipsify
firefox,https://github.com/sous-chefs/firefox
firefox_configuration,https://github.com/MelonSmasher/chef_firefox_configuration
firefox-custom,https://github.com/digitalr00ts/firefox-custom
firehol,https://github.com/szymonpk/firehol/
firewall,https://github.com/sous-chefs/firewall
firewalld,https://github.com/sjsadowski/firewalld-cookbook
firewall-ex,https://github.com/datacoda/chef-firewall-ex
firewall_rules,https://github.com/MelonSmasher/chef_firewall_rules
fish-shell,https://github.com/ChefFurs/fish-shell
fivem,https://github.com/sliim-cookbooks/fivem
flannel,https://github.com/aespinosa/cookbook-flannel
flapjack,https://github.com/aashley/flapjack-chef-cookbook
flash,https://github.com/dhoer/chef-flash
flatpak,https://github.com/detjensrobert/flatpak-cookbook
flink,https://github.com/hopshadoop/flink-chef
fluent,https://github.com/nathwill/chef-fluent
fluentbit,https://github.com/infertux/chef-fluentbit
fluentd,https://github.com/aespinosa/cookbook-fluentd
flume_agent,https://github.com/jrh3k5/flume-agent-cookbook/
flyway,https://github.com/base2Services/flyway_cookbook
flyway-cli,https://github.com/ClouDesire/flyway-cli-cookbook
flywaydb,https://github.com/rackerbenoit/chef-flywaydb
fog,https://github.com/jackl0phty/opschef-cookbook-fog
fog_cloud,https://github.com/namtzigla/fog_cloud
fog_gem,https://github.com/searchspring/chef-fog-gem
foreman,https://github.com/sous-chefs/foreman
forge_server,https://github.com/mrmarbury/forge_server
forked_audit,https://github.com/chef-cookbooks/audit
formatron_apache,https://github.com/formatron/apache-cookbook
formatron_beats,https://github.com/formatron/beats-cookbook
formatron_chef_extra,https://github.com/formatron/chef-extra-cookbook
formatron_common,https://github.com/formatron/common-cookbook
formatron_elasticsearch,https://github.com/formatron/elasticsearch-cookbook
formatron_elk,https://github.com/formatron/elk-cookbook
formatron_erlang,https://github.com/formatron/erlang-cookbook
formatron_filebeat,https://github.com/formatron/filebeat-cookbook
formatron_grafana,https://github.com/formatron/grafana-cookbook
formatron_graphite,https://github.com/formatron/graphite-cookbook
formatron_kibana,https://github.com/formatron/kibana-cookbook
formatron_logstash,https://github.com/formatron/logstash-cookbook
formatron_monitor,https://github.com/formatron/monitor-cookbook
formatron_nginx,https://github.com/formatron/nginx-cookbook
formatron_ntp,https://github.com/formatron/ntp-cookbook
formatron_ntp_server,https://github.com/formatron/ntp-server-cookbook
formatron_postgresql,https://github.com/formatron/postgresql-cookbook
formatron_rabbitmq,https://github.com/formatron/rabbitmq-cookbook
formatron_redis,https://github.com/formatron/redis-cookbook
formatron_reverse_proxy,https://github.com/formatron/reverse-proxy-cookbook
formatron_sensu,https://github.com/formatron/sensu-cookbook
formatron_uchiwa,https://github.com/formatron/uchiwa-cookbook
fortune,https://github.com/Govan/fortune
fpm,https://github.com/dnbert/fpm-cookbook
freebsd,https://github.com/sous-chefs/freebsd
freegeoip,https://github.com/infertux/chef-freegeoip
freeswitch,http://github.com/mojolingo/freeswitch-cookbook
freetds,https://github.com/aioi/chef-freetds
frnk_cpanel,https://github.com/franklines/chef-cpanel-cookbook
frontaccounting,https://github.com/kkeane/chef-frontaccounting
frr,https://github.com/nertwork/frr-cookbook
ftb_server,https://github.com/mrmarbury/ftb_server
ftp-cloudfs,https://github.com/cyberflow/chef-ftp-cloudfs
fuse,https://github.com/rilindo/cookbook-fuse
fusioninventory-agent,https://github.com/ashmere/fusioninventory-agent
gads,https://github.com/MeetMe/gads-cookbook
gallery,https://github.com/igarrison/chef-cookbooks/tree/master/gallery
galoshes,https://github.com/galoshes/galoshes
gamegos-supervisor,https://github.com/gamegos/supervisor-cookbook
gams,https://github.com/zorab47/chef-gams
ganeti,https://github.com/osuosl-cookbooks/ganeti
ganglia,http://github.com/ganglia/chef-ganglia
gantbox,https://github.com/davideugenepratt/gantbox
gateway,https://github.com/optiflows-cookbooks/gateway
gatherit,https://github.com/AlexJakeGreen/gatherit-cookbook
gatling,https://github.com/viyh/chef-cookbook-gatling
gauge,https://github.com/getgauge-contrib/gauge-cookbook
gcc-arm-embedded,https://github.com/tenaciousRas/chef-gcc-arm-embedded
gce,https://github.com/chef-partners/google-compute-engine
gce_gcsfuse,https://github.com/Liqwyd/gce_gcsfuse
gce_mysql_proxy,https://github.com/Liqwyd/gce_mysql_proxy
gce_vault_client,https://github.com/cloudreach/chef-vault-client
gcs,https://github.com/chef-partners/google-cloud-storage
gdal,https://github.com/pjungwir/chef-gdal
gdash,https://github.com/hw-cookbooks/gdash
gdebi,https://github.com/bakins/cookbook-gdebi
gdisk,https://github.com/akadoya/gdisk-cookbook
gearman,https://github.com/czeeb/gearman-job-server-cookbook
geckodriver,https://github.com/dhoer/chef-geckodriver
geminabox-ng,https://github.com/qubitrenegade/chef-geminabox-ng/tree/v0.1.1
gem_installation,https://github.com/promisedlandt/cookbook-gem_installation
gems,https://github.com/sous-chefs/gems
gem_server,https://github.com/reset/geminabox-cookbook
gem_specific_install,https://github.com/optiflows-cookbooks/gem_specific_install/
gemstash,https://github.com/tecracer-chef/gemstash
generator-cookbook,https://github.com/atheiman/generator-cookbook
geolite2,https://github.com/aspyatkin/geolite2-cookbook
getaddrinfo,https://github.com/hw-cookbooks/getaddrinfo
geth,https://github.com/nikitasobolevsky/chef-geth
ghost,https://github.com/cnunciato/ghost-cookbook
ghost-blog,https://github.com/arukaen/chef-ghost
ghostdriver,https://github.com/dhoer/chef-ghostdriver
ghubbkup,https://github.com/jackl0phty/opschef-cookbook-ghubbkup
gimp,https://github.com/RoboticCheese/gimp-chef
git,https://github.com/sous-chefs/git
git_better,https://github.com/JamesMGreene/chef-git-better
git_checkout,https://github.com/xorima/chef-cookbooks-git_checkout
git_dwk,https://github.com/balazsadam/chef-git-dwk
git-extensions,https://github.com/ridiculousness/cookbook.gitextensions
git-fs,https://github.com/andruby/chef-git-fs
github,https://github.com/sous-chefs/github
github_action_runners,https://github.com/naveenkashyapdv/github-enterprise-actionrunners
github_connector,https://github.com/rapid7/github-connector/tree/master/cookbook
github-deploys,https://github.com/riceo/github-deploys
github-enterprise,https://github.com/rakutentech/github-enterprise-cookbook
github_users,https://github.com/dustinmm80/github_users
gitlab,http://github.com/atomic-penguin/cookbook-gitlab
gitlab-ce,https://github.com/kemra102/gitlab-ce-cookbook
gitlabhq,https://github.com/WideEyeLabs/cookbook-gitlabhq
gitlab_resources,https://github.com/jasonwbarnett/gitlab_resources
gitlab-server,https://github.com/lucasec/gitlab-server
gitlab-shell,https://github.com/feedhenry-cookbooks/gitlab-shell
gitorious,http://github.com/brugidou/gitorious-cookbook
git-ssh-server,https://github.com/zuazo/git-ssh-server-cookbook
git_user,https://github.com/lxmx/chef-git-user
gitzone,https://github.com/apealive-cookbooks/gitzone
glances,https://github.com/sliim-cookbooks/glances
glare,https://github.com/flywirecorp/glare-cookbook
glassfish,https://github.com/realityforge/chef-glassfish
gliderlabs_registrator,https://github.com/upcFrost/gliderlabs_registrator
global,https://github.com/muratayusuke/chef-global
global-composer,https://github.com/usemarkup/chef-composer
gluster,https://github.com/shortdudey123/chef-gluster
gnome,http://github.com/atomic-penguin/cookbook-gnome
gnugpg,https://github.com/rodel-talampas/gnugpg
goaccess,https://github.com/rosstimson/chef-goaccess
gobblin,https://github.com/imnotjames/chef-cookbook-gobblin
gobgp,https://github.com/criteo-cookbooks/gobgp
gocd,https://github.com/gocd/go-cookbook
go_cd,https://github.com/GoatOS/go_cd
gocd_agent,https://github.com/JamesMGreene/chef-gocd-agent
go_chef,https://github.com/bws0013/go_chef
god,https://github.com/xrl/god
godns,https://github.com/Scalingo/godns-cookbook
gogs,https://github.com/EdHurtig/chef-gogs
goiardi,https://github.com/whiteley/chef-goiardi
golang,https://github.com/sous-chefs/golang
google-authenticator,https://github.com/rilindo/cookbook-google-authenticator
google_auth_proxy,https://github.com/klamontagne/chef-google_auth_proxy
google-cloud,https://github.com/GoogleCloudPlatform/chef-google
google-cloud-logging,https://github.com/vipinthomas/google-cloud-logging
google-drive,https://github.com/rilindo/cookbook-google-drive
google-gauth,https://github.com/GoogleCloudPlatform/chef-google-auth
google-gcompute,https://github.com/GoogleCloudPlatform/chef-google-compute
google-gcontainer,https://github.com/GoogleCloudPlatform/chef-google-container
google-gdns,https://github.com/GoogleCloudPlatform/chef-google-dns
google-giam,https://github.com/GoogleCloudPlatform/chef-google-iam
google-glogging,https://github.com/GoogleCloudPlatform/chef-google-logging
google-gpubsub,https://github.com/GoogleCloudPlatform/chef-google-pubsub
google-gresourcemanager,https://github.com/GoogleCloudPlatform/chef-google-resourcemanager
google-gspanner,https://github.com/GoogleCloudPlatform/chef-google-spanner
google-gsql,https://github.com/GoogleCloudPlatform/chef-google-sql
google-gstorage,https://github.com/GoogleCloudPlatform/chef-google-storage
google_stackdriver,https://github.com/tablexi/chef-google_stackdriver
gor,https://github.com/bixu/gor
gotcms,https://github.com/GotCms/gotcms-cookbook
gpac,https://github.com/escapestudios-cookbooks/gpac
gpg,https://github.com/sous-chefs/gpg
gqlplus,http://github.com/atomic-penguin/cookbook-gqlplus
grack,https://github.com/cjs226/grack
grafana,https://github.com/sous-chefs/grafana
grafana2,https://github.com/Nordstrom/grafana2-cookbook
grant_logon_as_service,https://github.com/ivadim/grant_logon_as_service
graphene,https://github.com/wanelo/graphene
graphhopper,https://github.com/Dexyon/chef-graphhopper
graphite,https://github.com/sous-chefs/graphite
graphite-api,https://github.com/odolbeau/cookbook-graphite-api
graphite_handler,https://github.com/realityforge/chef-graphite_handler
graphite-influxdb,https://github.com/jarretth/cookbook-graphite-influxdb
graphite_powershell_functions,https://github.com/tas50/chef-graphite_powershell_functions
graphite_reporting_handler,https://github.com/onbeep-cookbooks/graphite_reporting_handler
graphviz,https://github.com/johnny-miyake/chef-graphviz
graylog2,https://github.com/Graylog2/graylog2-cookbook
greenscreen,http://github.com/customink-webops/greenscreen
greysystems-mongodb,https://github.com/grey-systems/chef-greysystems-mongodb
grinder,https://github.com/bendodd/grinder-cookbook
groovy,https://github.com/RiotGames/groovy-cookbook
group,https://github.com/bbg-cookbooks/chef-group
groupinstall,https://github.com/hunter86bg/groupinstall
grubby,https://github.com/criteo-cookbooks/grubby
gruyere,https://github.com/wargames-cookbooks/gruyere
guacamole,https://github.com/chef-cookbooks/chef-client
guacamole_ppa_ubuntu,https://github.com/melonsmasher/guacamole_ppa_ubuntu
h2o,https://github.com/linyows/h2o-cookbook
habitat-cookbook,https://github.com/bixu/habitat-cookbook
hadoop,https://github.com/caskdata/hadoop_cookbook
hadoop_spark,https://github.com/hopshadoop/spark-chef
hana,https://github.com/sapcc/sap-hana-cookbook
hana-client,https://github.com/SAP/hana-client-chef-cookbook
hana-studio,https://github.com/sap/hana-studio-chef-cookbook
haproxy,https://github.com/sous-chefs/haproxy
haproxy2,https://github.com/demonccc/chef-repo/tree/master/cookbooks/haproxy2
haproxy_lwrp,https://github.com/damm/haproxy_lwrp
harden_macos,https://github.com/NunaInc/harden_macos
hashicorp-vault,https://github.com/sous-chefs/vault
hashi_ui,https://github.com/akadoya/hashi-ui-cookbook
heartbeat3,https://github.com/demonccc/chef-repo/tree/master/cookbooks/heartbeat3
heavywater,http://github.com/hw-cookbooks/heavywater
heidisql,https://github.com/tklein/heidisql-cookbook
helios,https://github.com/cixelsyd/cookbooks/tree/master/helios
helm,https://github.com/davidnewman/chef_helm
helpers-databags,https://github.com/spheromak/helpers-databags-cookbook
helpers-search,https://github.com/spheromak/helpers-search-cookbook
hermes,https://github.com/cixelsyd/cookbooks/tree/master/hermes
heroku,https://github.com/ichilton/chef_heroku
heroku-toolbelt,https://github.com/patrickayoup/heroku-toolbelt-cookbook
hg,https://github.com/optiflows-cookbooks/hg
hgrc,https://github.com/optiflows-cookbooks/hgrc
hhvm3,https://github.com/vtalbot/hhvm-cookbook
hipache,https://github.com/RoboticCheese/hipache-chef
hipchat,https://github.com/cwjohnston/chef-hipchat
hipchat_client,https://github.com/erinlkolp/hipchat_client
hipchat_handler,https://github.com/BarthV/chef-hipchat_handler
hipsnip-jetty,https://github.com/hipsnip-cookbooks/jetty
hipsnip-mongodb,https://github.com/hipsnip-cookbooks/mongodb
hipsnip-s3cmd,https://github.com/hipsnip-cookbooks/s3cmd
hipsnip-solr,https://github.com/hipsnip-cookbooks/solr
hockeypuck,https://github.com/michaelavila/chef-hockeypuck
hollandbackup,https://github.com/djoos-cookbooks/hollandbackup
homebrew,https://github.com/sous-chefs/homebrew
homebrew_packages,https://github.com/MelonSmasher/chef_homebrew_packagess
homesick,http://fnichol.github.io/chef-homesick
hops,https://github.com/hopshadoop/hops-hadoop-chef
hostfile,https://github.com/Brostapholes/hostfile_chef
hostname,https://github.com/3ofcoins/chef-cookbook-hostname
hostname-chef13,https://github.com/3ofcoins/chef-cookbook-hostname
